customer_id,feedback_text,feedback_category,sentiment,complaint_intensity
CUST_001125,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001126,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001127,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001128,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_001129,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001130,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_001131,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001132,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001133,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001134,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001135,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_001136,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001137,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001138,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001139,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001140,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_001141,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_001142,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001143,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001144,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001145,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001146,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_001147,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001148,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001149,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001150,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001151,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001152,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001153,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001154,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001155,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001156,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001157,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001158,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001159,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_001160,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001161,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001162,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001163,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001164,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001165,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001166,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001167,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001168,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001169,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001170,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001171,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001172,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001173,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001174,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_001175,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001176,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001177,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001178,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001179,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001180,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001181,The service works well and I have no major complaints.,service_quality,positive,1
